2020-11-26 15:42:50,少司命哈哈,好想结束自己啊，没有一点活下去的支撑
2020-11-26 10:28:54,冬日也绾绾,遇见是幸运，不遇见也是
2020-11-26 01:17:35,kuritin,我没有故事一切在“取消关注”以后重归平静。
2020-11-26 00:28:55,Rhysk,一个人超快乐
2020-11-25 20:30:23,YUANJIEG,幸运的人，用童年治愈一生；不幸的人，用一生治愈童年。
2020-11-25 16:06:12,点点烦心明明如玉,高一开始，大四结束，不是都那么美好的
2020-11-25 14:48:01,Rainmen1,焦虑社交恐惧症的人听了直接自闭不想出门
2020-11-25 12:09:56,山河水-ST,人在哪家就在哪，男孩子也一样。
2020-11-24 16:20:46,林女宛夕,一场失恋就像剪坏烫坏的头发，安慰只是让人温暖的废话。
2020-11-24 00:46:50,a呵呵桑,怎么说呢 我和她是高中认识的 现在一起在一个学校读大学 别人说你们这么久了不会腻吗？ 我说会腻  但是已经“腻”在一起了。 以后的事谁知道 珍惜现在[奸笑]
2020-11-23 23:57:02,拾玖kiki,孤独才是人生常态
2020-11-23 19:49:09,_Hysterical_,遇不到的那些日子，我会一个人好好生活。
2020-11-23 17:33:22,Chjxzzz,原生家庭带给我的影响可能会陪伴我一生吧
2020-11-22 16:28:28,一直到日落吧,同城诶 一起加油吧
2020-11-22 06:08:59,啊笑笑笑笑笑,虽然高中不怎样，但我一定要努力尽己所能，让我妈妈骄傲，妈妈的爱永远是最好的
2020-11-22 02:24:50,停候季风,第一次听到这首歌是初中，当时懵懵懂懂却对它莫名地着迷，那时候对孤独的理解就是简单一个人吧。
2020-11-21 23:08:46,在网抑云看故事,想知道一个人去旅游可以去哪里玩 温州的   预算5000左右
2020-11-21 19:10:39,穆余yu,午夜网抑云
2020-11-21 15:42:00,纪念日H,停，别继续往下划屏幕了，看看下面这行字“你超棒！明天请继续加油！”OK，可以划走啦只是以防万一今天一整天都没有人夸夸你 ​​​[爱心][爱心][爱心]
2020-11-21 15:36:49,peipeine,其实在我和你的工作之间，你还是选择了后者，我不怪你，也由衷的祝福你。
2020-11-21 01:26:25,你是我漫长的国境线,@Roueve 
2020-11-21 00:15:32,翁灿南是笨猪,终于听懂这首歌辣
2020-11-21 00:13:31,翁灿南是笨猪,一路走来我一直都是一个人
2020-11-20 22:57:35,18岁的印记,叶子离开树就变成无依无靠的翅膀飘向何方只有风知道
2020-11-20 21:16:26,你转身以后,我承认，这一刻，我的确想你了
2020-11-20 20:42:41,青青酱_cEqV,我也是
2020-11-20 20:07:11,寿司sisi,一个人
2020-11-20 13:19:24,OhBlacksheep,如果可以我想要一个喜欢周杰伦的女朋友
2020-11-19 23:23:36,三硝基甲苯kiso,这声音我还以为是阿妹，好好听
2020-11-19 22:43:13,1個小月月_,跟男朋友高一谈的，现在我大二他大一，现在是22：42我好想他
2020-11-19 22:26:48,Alan_G_,他什么时候来找我啊
2020-11-19 15:43:44,一个柚子i,就在这一刻我突然明白了8年前那条短信的意义 ‘我想我不仅仅是失去你’  
2020-11-18 23:01:54,约定_eG4k,在你之后，没有人让我心动了
2020-11-18 18:24:01,STANBAOZ,委屈的时候没有爸爸出头 没有妈妈的细心开导 这些年一个人走过很多黑暗路 一路走走停停都在失去
2020-11-18 13:51:48,11sxz,你好懂 你是你爸妈盲盒十连开开出来的隐藏款吧？
2020-11-17 23:54:51,尽头没有时间,孤独是先天的残疾无药可救无人能医它滋生出了渴望渴望堆叠了欲望欲望促成了贪恋贪恋错酿出爱情以为圆满不过是多了一个人帮你照亮孤独的路一起见证无论是顺境还是逆境无论富裕或贫穷疾病还是健康你将永远与孤独相伴直到死亡都不能将你们分开
2020-11-17 19:45:09,胡公子辰,哎
2020-11-17 16:14:17,好梦180713,没有没有
2020-11-17 11:14:07,迟到的我开学去找你,我很难受诶，每天都睡不着，唉~正如你诅咒的那般
2020-11-17 00:56:40,KakiUsui-11,奇奇怪怪的声音真的很好听 容许我小小炫耀一下[钟情]
2020-11-17 00:06:47,BUBLUES,看过那么多电视剧最喜欢的还是可惜不是你，可能在那段时间也发生了好多事情，但是这个电视剧是真的好看，虽然已经过去几年，但还是强烈安利！！！
2020-11-16 23:50:21,-伍熙妍,好啊
2020-11-16 22:03:24,櫻井花火,愿天堂没有痛苦
2020-11-16 19:24:39,哈琪Harky,之前干过这种事后来不这样了我不看手机我认真看路人看天，看云，看植物看别人在做什么观察生活也是极好的体验必须要明白每个人在这个世上都是孤独的不必与人苟同也不须合群在自己内心的世界畅游也不错啊也可以看书那些名人的精神世界其实也是孤独而丰富的你会发现你不是一个人
2020-11-16 19:21:08,哈琪Harky,你还好吗？希望你越来越好勇敢一点该做什么就做什么
2020-11-16 01:45:30,Nanser_,哈哈，多么心酸的幽默
2020-11-16 01:02:49,海螺儿Bevi,我失去的不仅仅是你 是好不容易用勇气堆积起来的信任 然后亲眼看着它一夜轰塌
2020-11-15 23:04:16,大罗旦约,小学的歌。。。。
2020-11-15 21:47:08,妞妞的车嘞,我也是！！在别人喜欢江辰的时候 我就唯独喜欢向泽羿！向辉先生！
2020-11-15 19:41:23,胡公子辰,啊，这个啊，我们一般将其称为非诚勿扰[大哭]
2020-11-15 19:18:00,AKira--y,该怎么办呢 一个人什么也做不了
2020-11-15 17:31:14,冷冻的三文鱼,我小学的同学录上，最喜欢的歌手：阿桑
2020-11-15 09:32:59,ZERORIBN,自己便是自己的家
2020-11-15 02:25:09,苞米的naomi,一个人吃饭、旅行、到处走走停停好像也不是很差劲吖.
2020-11-14 20:37:44,为什么要叫我叔叔,见我
2020-11-14 20:36:35,为什么要叫我叔叔,见我一次，我带走伤痛，你决定是否飞翔。
2020-11-14 19:28:59,他偷走了明亮,不会吧，会有下一个更爱他的女生
2020-11-14 17:56:06,胖胖的Alise,似乎柔弱才有人疼
2020-11-14 10:50:26,是歪歪老师鸭,我见过别人妈妈羡慕的眼神🙊（叉会腰）现在也变成让妈妈骄傲的好宝宝啦！
2020-11-14 01:25:14,尔哆哆,2020.11.14逼你删了好友  看到红色感叹号那一刻觉得自己一下子就空了  短短八天 好像差点要了我的命  你信吗 我也不想信
2020-11-14 00:48:36,永無郷,大概用尽一生怕也治愈不了自己糟糕的童年🍂
2020-11-13 23:18:50,Andy--Zz,多年后他可能会后悔丢了一个如此爱他的人
2020-11-13 23:17:00,Andy--Zz,一年后 ，我一个人吃饭工作 一个人看书一个人
2020-11-13 22:46:54,小池鱼呢,我一个人逛过街，一个人走过夜路，一个人吃过火锅，一个人看过电影，一个人找过房子，一个人搬过家，一个人去过陌生城市，一个人去过医院，一个人做过手术，一个人流泪，然后所有的事情都自己扛了。
2020-11-13 22:08:34,快乐小神仙否里否里,不太懂 前男友前女友这种生物都这样吗 半夜打电话半夜找人？[大哭]
2020-11-13 22:07:38,快乐小神仙否里否里,本来想哭的 后来笑出声…
2020-11-13 22:05:34,快乐小神仙否里否里,太难得啦 我只在小说里看到过[可爱]
2020-11-13 20:18:31,BesokuseCHS,在共同路过的歌单里疯狂寻找你的身影
2020-11-13 18:53:55,岘见山,@张广_HMAm
2020-11-13 14:25:54,6107-lsth,一晚上20小时，你是最棒的
2020-11-13 13:53:13,没有任何人值得你去取悦,叶子，寂寞在唱歌，一直很安静。听阿桑的歌总会想哭…
2020-11-13 12:20:02,胡公子辰,再次？细思极恐
2020-11-13 00:52:29,火树银花处不必找我,我隔着窗帘看了你一眼，后来我们中间隔了七十年。
2020-11-12 22:44:29,Zvanty_,@你要不要买菜 第一次被你吸引就是觉得这样
2020-11-12 19:43:27,两个字的欢囍,关于这首歌，我有段回忆，难以遗忘
2020-11-12 19:13:59,最长最远的旅途,很羡慕听不懂这首歌的人
2020-11-12 11:12:37,泡泡布拉多,现在的人还真的是还没撞到墙就回头了
2020-11-12 00:20:38,我不是可爱又迷人的反派角色,其实故事应该是这样的：昨天前女友晚上11：30打电话过来，我迫不及待接起了，那边哽咽声，，，我问怎么了，“没事，刚刚分手了，现在一个人在外面，有点孤单，，，”我思考的没思考立马回了一句“现在在哪里”她说了地址，我说“在那里等我”说完，再次轻轻盖上被子进入了另一个美丽的梦乡
2020-11-11 23:12:06,御尢,这些年我一个人行过很多路 去过很多地方 经历过大大小小的离别 体验着身边圈子新旧交替有人来了又走 不断向过去的自己告别 唯有躺在妈妈身边的时候才会有一丝心安 唯有那一纸红色会让我有安全感
2020-11-11 23:08:07,小阿杉a,11.11有点小不开心，但还是和你说晚安
2020-11-11 20:53:48,心必有所属,原以为对不起的只有一个现在却变成了两个
2020-11-11 18:56:34,情有独钟车水马龙,打＆卡
2020-11-11 17:50:28,哈哈哈天气真好啊,"“爱情，原来的开始是陪伴”，但是我从来没有人陪伴。间歇性的渴望爱情，前段时间第一次起了去雍和宫拜拜的想法，一时去了，结果4点半就关门了。不可求不可求，也难遇。Anyway, be tough."
2020-11-11 07:41:04,only香草,终于又可以听了
2020-11-10 21:04:28,王声灭,可惜啊人是会变了。
2020-11-10 01:56:39,自疗亻,我就是这样活的太累了
2020-11-09 17:09:03,inshtand,可惜不是你
2020-11-09 16:03:24,小阳阳小光光,每次听到都是回忆满满
2020-11-09 10:53:01,橘生淮北qwq,昨天凌晨和列宁矫情时听见后台直播林予曦唱到“我一个人吃饭旅行，到处走走停停。也一个人看书写信，自己对话谈心。只是心又飘到了哪里，就连自己看也看不清。” 突然更悸动啦。
2020-11-09 04:29:02,Leeeeeeve,最害怕一个人的双人床。
2020-11-08 21:17:33,这个昵称没有人用吧,我听懂这首歌了
2020-11-08 19:44:37,竹老风怀亦可寄,没毛病啊！兄弟！
2020-11-08 19:20:35,Radiam,真的好孤单
2020-11-08 16:07:23,零苜,避险永远是人生存的第一本能，而人总是复杂生物。就像饮酒有害健康，人偶尔也想给自己留下一次上头的回忆。也许过程充斥混沌、虚假、无所安，但对面是值得的人的话，这一次也想能拉过你的手试试奔向那个一半的俗气未来。
2020-11-08 14:34:11,郭郭辉1803,我想我不仅仅是失去你
2020-11-08 13:17:10,幕宇Hh,一个人又不是不行
2020-11-08 11:16:23,浩浩浩浩浩老师,这就是网抑文化吗，不敢翻了
2020-11-07 19:15:55,大笑姑游游游,我童年没有缺失，只是，我再也没有感情
2020-11-07 12:33:32,八月十七的欣欣子,我在等他来
2020-11-06 21:54:09,宏村阿菊,别ky。。
2020-11-06 16:27:08,nous_jaki,其实孤独不可怕，可怕是你已经习惯了孤独，却有人突然硬闯进来，当你慢慢习惯这个人的时候，突然间那个人就离开了，当他闯进来的时候你已经告诉他你会受伤，会看到黑暗，然而他窥探完真的只有无尽的黑暗和孤独之后就不辞而别，剩下只有心痛难过的你
2020-11-06 15:56:23,nous_jaki,加一
2020-11-05 23:08:23,是永久的_,@丞丞cc3 
2020-11-05 20:48:05,湫羊羊羊羊,可是陪一个男孩长大真的好难好难呀
2020-11-05 09:20:44,错的就都错过,我希望可以成为 你羡慕的样子
2020-11-05 01:24:53,责让,哈哈哈哈哈
2020-11-04 10:16:23,happy客舍青青,研二，工作日实验排的满满的，好不容易一个星期天竟然在宿舍自闭了一天，可能我终究无法和人相处吧，这更加坚定了在宿舍放一台PS5的想法
2020-11-03 22:40:19,雨天睡到凌晨,我跟我老婆高中同学，刚结婚，我马上三十了，哈哈哈，她还是总说我像个小孩。
2020-11-03 17:50:02,别吃吐司,突然眼睛一酸 是啊 我的初衷明明就是让妈妈以后不要那么辛苦 可是我现在又在干什么呢 因为一些不值得的人或事
2020-11-03 16:56:26,是易烊千玺老婆嘻嘻呀_,阿桑的声音绝了 太好听了[可爱]
2020-11-03 13:29:38,IAmFine77,要慢慢长大啊
2020-11-03 06:09:29,等发长长,我想我会一直孤单
2020-11-03 04:18:42,今天开始学嘴臭,有点无聊，却又没事可做，没有想看的动漫，没有聊天的人，没有可以叫出门吃下午茶的朋友，好无聊
2020-11-03 01:47:43,Joy-club,神曲
2020-11-02 22:54:18,雨过天青的随意,阿桑的嗓音难以复刻
2020-11-02 18:37:51,你肯定有点饼,我一个人看书写信 走走停停 也一个人 吃饭旅行 自己对话谈心
2020-11-02 05:57:49,l简单_vNyP,陪一个男孩长大太难了 你陪他长大 他带着你教给他的去爱别人
2020-11-02 00:38:45,腿毛叔叔0,杨叶我爱你
2020-11-01 20:24:18,地面Aviator,说的太他妈对了。
2020-11-01 17:18:29,mhx星,沉重
2020-11-01 17:18:21,mhx星,只可惜后来遇见的人都是看到我成熟稳重的样子 已经学会了爱 习惯又老练的在爱情里穿梭自如 再也告别了那个青涩的不懂爱的懵懂模样 也会怀念闹你吵你的把自己气哭的模样 怀念亚历山大的海边 怀念我们一起走过的所有地方 我会是你的美好回忆吗 又一次日落🌄 我每天细数着窗外的日落 却思念着你 更加
2020-11-01 15:28:45,和你去日暮里,但是这种真的很少
2020-11-01 12:12:13,ohohmiao,落在了地上，是再也回不去了吧
2020-11-01 03:03:44,马達婷,学会思考 享受生活 简单点 再简单点 
2020-10-31 10:43:39,小红帽有毒,抱抱姐姐，一切都会好起来的
2020-10-31 05:03:11,蜜獾skeptic,我想对着大海，对着天空，对着山谷大声地喊出我好想你，想一遍又一遍地说我爱你
2020-10-30 16:40:58,郑心海,唱的真的好听 气息、沙哑、伤感的唱腔 都自然不做作 仿佛就是阿桑自己的感受！这么多年依旧感动
2020-10-30 10:30:48,光丶不见了,我是怎么办到的，竟然让你那么嫌弃厌恶我。。
2020-10-29 23:37:12,SailorMiku,真的好喜欢阿桑的歌  听她的歌心里一下子就安静了
2020-10-29 22:06:55,昵称输入中___,看MV看哭了
2020-10-29 19:14:56,酸菜鱼不加辣Mr,落叶只是为了归根而已……
2020-10-29 15:49:04,无语_KCg9,听来听去还是阿桑的最有感觉
2020-10-29 07:27:10,Goooooogg,很羡慕。。可惜
2020-10-29 00:43:23,清水煮橙子,好久没听了
2020-10-28 15:44:54,tigerlily668,我竟然这样也能活着，竟然也能活到现在。
2020-10-28 12:28:00,ManchesterbytheSea-,➕1
2020-10-28 10:17:15,柑桔橙,up
2020-10-28 08:12:16,一如即往2,离开你的时候我最想你
2020-10-27 21:23:06,已经这样了小徐,你政治反面写了吗
2020-10-26 23:36:29,江忨-,我可以一个人吃饭睡觉一个人听歌看电影 我可以一个人干很多很多事 却还是想要有一个人陪着我做这些事
2020-10-26 20:35:15,我没在等雨停,我一个人吃饭旅行到处走走停停
2020-10-26 20:34:59,我没在等雨停,孤独是一个人的狂欢
2020-10-26 18:42:01,胡公子辰,啊，这
2020-10-26 13:07:11,Godfreywillhe,又一次的争吵 也许在他看来 陪着他早上5点去医院看病 也是那么微不足道的事情吧
2020-10-26 11:05:54,云村村民160317803955988,第一次评论，这首歌10多年了，还是仙剑出来后知道阿桑这个歌手，没有收藏过她的歌，偶尔想起这位离世的歌手，就是会搜出她的名字，听听她的音乐。这嗓音真是让人忘不掉啊
2020-10-25 19:26:09,柳下尾生,我，一个人
2020-10-25 10:04:46,你是我的小确幸1556,想逼自己成为狠一点的人，可本能早已习惯不去伤害别人。
2020-10-25 05:13:08,就像夜半小雨点,阿桑的歌声实在是太好听了[流泪]
2020-10-24 22:59:04,Gnomeshgh-Belle,来找我聊聊天吧
2020-10-24 22:58:45,Gnomeshgh-Belle,陪一陪我好吗
2020-10-24 22:58:33,Gnomeshgh-Belle,我想你了
2020-10-24 22:13:11,草莓熊饼,一定要一直在一起
2020-10-24 21:16:30,妮子妮子你要去哪里呀,又一次听这首歌听到哭了。。。为什么人生中有这么多的艰难与苦难
2020-10-24 17:24:45,你能对我认真点吗,今天剪了短发 剪的时候哭了 理发师都说没看到过哭的这么厉害的
2020-10-24 17:15:51,Cercerhy,再见啦
2020-10-24 16:18:38,Aloha233333,我一个人吃饭旅行到处走走停停
2020-10-24 12:59:17,他偷走了明亮,看见了你和你网恋女友奔现的机票视频，她在qq空间发你对她的长篇大论，看过后突然精神恍惚然后泪崩，从未看见你对我如此上心，遗憾的是从未被坚定选择过，我这个初恋当的是不是太失败了啊，我这个现实都抵不过网恋，挺可笑的
2020-10-24 08:28:17,四氯化碳里的月亮,天堂歌暖，愿阿桑在另一个世界安好。
2020-10-24 07:49:11,一半巧克力,你有看到我吗？王晓飞
2020-10-23 23:51:56,这个世界并没有那么吸引我,喧嚣是孤独的催化剂
2020-10-23 18:01:43,高大强_,犹记数学老师的一句玩笑话，数学课是我一个人的狂欢，你们一群人的孤单。
2020-10-22 22:18:45,三末莉,乐观一点，一切都会好起来的
2020-10-22 21:29:59,回过首,每天三点一线 越来越不想说话 就这样吧
2020-10-22 00:35:24,小猪佩奇哥哥到呐,还是想你了
2020-10-22 00:12:18,517300778,不懂最好，说明你很幸福！祝福你
2020-10-21 21:29:31,viola_zzzwww,你总说我演技好可以当场表演一秒哭戏，所以是要埋藏了多少悲伤的情绪才能每次回忆就能一秒哭出来啊
2020-10-21 18:51:34,三末莉,心累的时候，可以找一个发泄方式，不要压抑久了，心也会生病。
2020-10-21 13:42:11,光丶不见了,抓不住，也改变不了，你还是你，怎样都不爱我的你
2020-10-21 00:14:00,杜松子-7,因为有太多太多感情需要倾诉，所以才不敢轻易恋爱，越是深情满满，越是怕情深错付，我怕我只是情感堆积太久没有宣泄口，怕我错把好感当喜欢耽误别人，更怕我以为值得的人对我只是出于礼貌的照顾，顾忌太多，犹豫不决，对自己的情感也是懵懵懂懂没有清楚的认知，这样的自己，我怎么敢去耽误别人
2020-10-21 00:04:46,三末莉,抱抱～
2020-10-20 23:26:32,绵绵jiojio疼,在这个秋天结束掉一切吧
2020-10-20 22:58:06,回过首,我也是感觉自己好累
2020-10-20 17:37:15,我是张可口,适合一个人听，安静的
2020-10-20 05:40:57,三末莉,最近好多次会冒出不想努力了的念头，我好累啊，想休息。
2020-10-20 01:47:28,有味道小精灵,上次听这首歌我们还在一起，那时候你还带了一条狗回宿舍，现在好了，这辈子也不知道还能不能见到了，也不知道你还听不听这首歌，爱情真是一个不好的东西
2020-10-19 20:13:00,理查德泰森哈哈哈哈,再能干，一个人也不能生孩子，是吧
2020-10-19 20:01:59,Jasminenine,也一个人看书写信自己对话谈心 只是心又飘到了哪里 就连自己看也看不清 
2020-10-19 18:51:24,墨69泉,“请你用绝对清醒的理智去压制你不该有的感情。”
2020-10-19 15:55:04,凤白岚,要是没有最后一句话 真的以为是推歌
2020-10-19 00:18:26,zhenhwei,我一个02年的，听着她的歌也会有共鸣。好的音乐真的没有代沟。
2020-10-19 00:06:52,学号076,如果没有体会过那种病痛的折磨，那就请你发言善良些
2020-10-18 16:24:26,小玉小河,岁月长 衣裳薄 ~
2020-10-18 13:44:12,腌制鱼啊,@故渊xuan
2020-10-18 00:34:59,Sarikiz,没关系啊~大家都是这样的，志同道合的人会有的，你在等他，他在等你。先充实自己，把自己的时间排满，忙的焦头烂额，便会少一些时间孤单，多一些时间享受自己的生活，你会累会睡觉会看到自己的进步，慢慢，就不孤单了。摸摸你！
2020-10-17 07:36:57,听ta曾来过,很遗憾没能听到你更多的歌曲
2020-10-16 22:08:52,任秋至,把岳母娘的后事办完后，老伴说，2020年以后的国庆节再也不会回来了，父母走了，这里没有可以让她牵挂的人了，兄弟姐妹再多，也还是觉得寄人篱下，当心真正面对失去的依靠时，真的没有可比性，曾经父亲铺的地板，现在踩着感觉是软绵绵的，眼之所见，尽是凄落……
2020-10-16 12:43:23,爱uu娜,一个人挺好的
2020-10-15 23:35:45,Aurora-icy,和她分开以后，所有的委屈都不再合理。一个人真的不是很难事情，害怕的是回忆两个人的一切。在对话框里写了又删，最后留下晚安。
2020-10-15 23:33:50,慢声声兮,都是一群骗子
2020-10-15 23:32:24,Aurora-icy,不会的，如果开学让你还是感到难过，可以找一些新鲜的事情去尝试让自己丰富起来，或者找个空闲的时间请个假回一趟家。还有，请相信自己，把怀疑从脑海里抹掉。
2020-10-15 18:18:03,2959946,好喜欢翻聊天记录，好像我们重新爱过一次一样
2020-10-15 14:24:29,favourite安之,呵呵，是了，所以我想离婚
2020-10-15 09:53:21,呸呸呸里西奇,来亮剑
2020-10-14 22:23:18,啊澈澈澈,长期来说学习和生活肯定是苦闷且无趣的作为社交型人格的我是绝对不可能接受一个人去餐厅吃饭一个人去电影院看戏一个人去听脱口秀一个人去看演唱会一个人逛街一个人旅行但是 万一有一天我接受了 那就证明 我蜕变了我不是以前的我了 毕竟孤独是一种修行。
2020-10-14 22:18:26,和平哥_d7cg,一个人………
2020-10-14 22:16:14,和平哥_d7cg,这首叶子将是永远的经典…
2020-10-14 20:43:37,霖霖我会嗦rua普,都会好起来的。
2020-10-14 16:40:45,流浪云间的画家,老妈喜欢的歌手，小学每次她开车都会放阿桑的歌碟，后来也开始喜欢这种温柔的调调，有时候和朋友一起去KTV也会唱阿桑的歌，虽然男孩子唱好像不那么好听，但是那种温柔的回忆和声音让现在的我依然感到温柔。
2020-10-13 23:01:11,俊栀天,2020.10.13。。。。。。。。。  来过
2020-10-13 21:31:13,別哭Wen,“你见过羡慕别人妈妈的目光吗”
2020-10-13 19:44:33,sevenyang0125,我感觉我好像是生病了，明明有一群人，还是感觉很孤单
2020-10-13 01:18:38,11sxz,老和尚看剑吧
2020-10-12 15:52:11,四季倘若你都在,曾经互相真的深爱过，只是后来又不爱了
2020-10-12 12:21:16,凡塵諾仙,孤单并不可怕，可怕的是人心
2020-10-11 23:17:47,不管怎样请别忘了开心_,我真的有很认真很用力的喜欢你.
2020-10-11 20:07:30,盘尼吸林,爷青回
2020-10-11 14:50:35,呸呸呸里西奇,顶！说得好，看到你这么反驳她我就不说了
2020-10-11 13:48:05,用户3861577624,哪有那么多初恋到终点的。。。只是大家都向往着纯情罗曼史。。。
2020-10-11 03:04:57,白衣未冷,一个人旅行 也就那样 就怕突然被触碰了什么 就没心情了
2020-10-11 03:00:18,白衣未冷,哭吧 我出来旅游 在火车上半夜睡不着听歌听得想哭 我不想去玩了 我只想回家找个夜市 大醉一场。女孩不要学 你们可以买酒买菜在家把自己灌醉
2020-10-11 01:45:43,你别皱眉丶ZYH,一起都会好的，相信我
2020-10-10 21:43:41,拾柒的日記,阿桑，是我读书时期最爱的歌手之一。她的音乐充满了故事。懂的人自然听着听着就哭了，哭着哭着就笑了。
2020-10-10 12:59:24,萧九琳,我TM要笑死了，叶子，我们班的一个女生，这首歌是从我班主任的歌单里找到的[大哭][大哭]
2020-10-09 22:49:41,iiiakali,你可知道我每次见到你的喜悦都被你的冷言冷语一点点蚕食掉
2020-10-09 21:44:12,刘白冬天要去北方,刷了好久终于刷到《可惜不是你》
2020-10-09 00:43:23,你的淼O,不明白  不懂  不想理解  不知道
2020-10-08 23:18:43,维他命ZJ,其实友情也很脆弱。一句话就刺激到了我，你也有新的玩伴，希望比我更好吧。我累了，不是不想去维系，而是感觉有点累了，回不去了
2020-10-08 22:33:54,佳佳--123,正在经历着三十多年来最大的坎，我熬不过去了。阿桑，我想去陪你…
2020-10-08 20:50:49,一木二土三个金,你知道的你回头我就在你身后。所有坏脾气都改。可你别不要我好吗！
2020-10-08 02:16:18,yunki酱酱,失去的不仅仅是你 更是那个最好的自己
2020-10-08 02:15:50,yunki酱酱,失去的不仅仅是你
2020-10-07 11:37:23,枫雪-孟,"我想保持善良，不愿意相信丑陋是本性，好想抚慰每个温柔、受伤的心。我也想和好朋友旅行，一起玩乐，甩开悲伤。本不愿意独自留恋于忧伤。"
2020-10-07 11:00:19,叁月_325,岁岁平安 生生不见
2020-10-06 21:54:31,沉默寡言191008,希望以后科技可以把她复制出来再给大家唱歌
2020-10-06 00:56:47,夢娜不在_,我们没有分手没有吵架 就只是没法见到面没法聊天没法抱抱他 我很想很想他 我要是能够懂事一点应该就不会这样了吧 我很想很想你 你快点回来好吗 我求求了 谁都可以 只要让他回到我身边就好了 拜托了 让他回来吧好吗
2020-10-05 09:30:22,和头像一样的美女,加
2020-10-04 19:29:17,愤怒的露露酱,太有体会了，尤其离异家庭 ，虽然跟后妈还有话说，可是面上跟里面是不一样的 我爸是个闷葫芦我三十岁了都不知道跟他说什么说什么，哎
2020-10-04 19:07:22,呼吸急促是不是就是缺氧,抱抱~
2020-10-04 15:36:16,梦回灬小時候,我能陪你两个人听歌吃饭旅行吗？
2020-10-04 10:10:08,七月叫我高美美,在宿舍放了这首歌，班长说这是她高中最爱的一首歌，那时候不懂歌中的歌词，现在她懂了
2020-10-04 10:00:55,将离时以遗江蓠,“有我在，不会让你孤单的。”“你都已经孤单那么久了，你还有啥好孤单的啊。”
2020-10-04 06:51:50,我丿q,就差一点......哈哈哈哈哈哈
2020-10-03 22:26:48,陪伴是最长情的告白_dSfM,我喜欢的人也叫叶子
2020-10-03 10:41:41,永远在我身边_0,在火车上突然听到了这首歌那时候身边就我一个人，反正就挺感受相同的。小时候最怕一个人现在已经无所畏惧了
2020-10-02 22:17:45,11sxz,每个人都有不同的情况经历啊
2020-10-02 11:23:27,寒山夜度,听歌。沉迷孤单。享受孤单。[可爱][可爱]
2020-10-02 01:27:19,阿肖h,但是青春为什么tm的要有遗憾啊
2020-10-01 22:51:39,hy嘀哩嘀哩,依旧的关注一人，依旧的头像。
2020-10-01 09:48:15,Zz大壳,抱抱
2020-10-01 07:51:39,小胖妞下雨不打伞,一个人吃饭旅行🎵到处走走停停……          「叶子」漫无目的的走在街上、终于能歌词的意境
2020-10-01 03:34:53,方方是狮子座你呢,我觉得不会阿 永远都是我的家 没那么多其他的东西 
2020-09-29 20:42:57,妮可云和山,欢沁，不是欢泌……
2020-09-29 17:33:33,Farewell卡西莫多的礼物,我看你这句话忍不住泪奔了，，，Mr我陪你十年了，你明明就，为什么还是走了
2020-09-29 15:56:46,NovemberSad,没事 我一天能走出来[大哭]
2020-09-28 22:56:45,我大概已经,RIP
2020-09-28 17:33:15,Tutu0103,但是这种，一旦一方出现问题，就真的很伤，很难走出来，不要问我为什么知道
2020-09-28 13:29:56,老火腿酱,这首歌是不是突然跳了一段。。。
2020-09-28 02:21:58,帐号已注销,我真的很困 很累 但是我处在深深的自责中 我睡不着
2020-09-28 00:09:49,可温kewen,抱抱
2020-09-27 21:54:54,夏天在七月,接下来的日子啊，可能仍然是一个人，仍然充满了未知，仍然遥远又陌生，但我们依然勇敢前往，前往展开这场属于自己的，一人历险记
2020-09-27 19:59:46,沐713,清淡到了骨子里，听着就会觉得静
2020-09-27 10:34:25,Tina浥尘,不知道有人看过《狼的诱惑》的吗？葵很像里面的弟弟，爱自己的亲姐姐是多么绝望的事情啊！好希望这一切只是一个梦，醒来他发现自己其实已经和百合结婚了，一切只是个苦闷的梦罢了，可惜对葵来说是他残酷的现实！
2020-09-27 08:01:22,且爱且珍重,我目前就是，20岁认识的初恋，现在29了，结婚2年有个2岁的宝宝，感情很好，可是我为什么会羡慕谈过很多次恋爱的人呢
2020-09-27 00:51:09,小葱花儿yee,第二次和佐科一起听歌
2020-09-26 20:59:44,4toz,阿桑永远没走
2020-09-26 19:33:31,昊然的李半仙,“突然想到前几天看到的一句话：7岁到17岁全是期待；而17岁到27岁满是心酸，皆是遗憾！！”27岁后只是活着
2020-09-26 11:51:19,一个有沧桑故事的小男人,天堂应该不是妄想，听到这我哭了。。。。
2020-09-26 11:29:54,__三葉__,哈哈哈
2020-09-26 11:27:56,阿诺河,看到家鸽！
2020-09-26 11:23:14,阿诺河,我一个人旅行过啦，一个人去看山川真的很棒，但是一个人去城市会有些孤独
2020-09-26 11:23:10,某某-绕梁余音,可是我，也许一辈子都不可能对喜欢的那个女孩说：“我喜欢你。”因为，我们同是女孩。上天明明这么眷顾我，独独将我生错了性别。
2020-09-26 11:21:15,阿诺河,太真实了
2020-09-26 11:21:06,阿诺河,一个人太久了，好像也习惯了
2020-09-26 10:44:11,某某-绕梁余音,可是我，也许一辈子都不可能对喜欢的那个女孩说：“我喜欢你。”因为，我们同是女孩。上天明明这么眷顾我，独独将我生错了性别。
2020-09-25 22:12:00,歌神张1学友,03
